DocNum,DocDate,Part Number,Dscription,Quantity,U_MIS_LotNo,WhsCode
126544852,8/13/2026,1614426-02,SHAFT ROLLER FRONT DUP,200,26810D54Q11,WHFGL
126544851,8/13/2026,1614423-01,SHAFT ROLLER REAR DUP,200,26805D54Q13,WHFGL
126544850,8/13/2026,1867569-00,"SHAFT,DRIVE,WEB,CLEANER,BCL",200,26804A15Q11,WHFGL
126544849,8/13/2026,1811591-00,"SHAFT,TRANSMISSION,RASF",800,26727B46Q11,WHFGL
126544848,8/13/2026,1866933-01,"SHAFT,LIFT,FEED,DVP",200,26728A26Q11,WHFGL
126544847,8/13/2026,AS10/46-1B,PLUNGER,8000,26701B53Q834,WHFGL
126544846,8/13/2026,AS10/46-1B,PLUNGER,2000,26701B53Q833,WHFGL
126544845,8/13/2026,1592650-01,"SHAFT,FASTEN,ADJUSTTING, PLATE",10,26508A03Q23,WHFGL
126544844,8/13/2026,193285300,"""SHAFT, TUBE, AIR""",100,26804B19Q11,WHFGL
126544843,8/13/2026,1703136-01,"SHAFT,CR,B",14,26613B44Q17,WHFGL
126544842,8/13/2026,1873147-00,"SHAFT,COVER,BACK,36",200,26608B31Q12,WHFGL
126544841,8/13/2026,1608797-00,SHAFT ROLLER DRIVEN PF,1000,26405B25Q921,WHFGL
126544840,8/13/2026,1725687-01,"SHAFT,COMBINATION GEAR, IS",200,26806B12Q12,WHFGL
126544839,8/13/2026,AE168021-0030,SHAFT ARMATURE 1W,450,26807B34Q13,WHFGL
126544838,8/13/2026,AE168021-0030,SHAFT ARMATURE 1W,540,26807B28Q13,WHFGL
126544837,8/13/2026,AE168021-0030,SHAFT ARMATURE 1W,540,26810B34Q11,WHFGL
126544836,8/13/2026,AE168021-0030,SHAFT ARMATURE 1W,990,26810B34Q10,WHFGL
126544835,8/13/2026,2244036-0C,INSERT METAL C Z-15G-B,1000,26811B67Q11,WHFGL
126544834,8/13/2026,2244036-0C,INSERT METAL C Z-15G-B,3000,26807B43Q10,WHFGL
126544833,8/13/2026,1695908-00,"SHAFT,LOCK DAMPER",1000,26811B35Q10,WHFGL
126544832,8/13/2026,1706667-00,SHAFT CAM,1000,26624C05Q11,WHFGL
126544831,8/13/2026,1843895-01,"SHAFT,GEAR,STACKER",1200,26810B38Q10,WHFGL
126544830,8/13/2026,93605-06800-00-80,PIN DOWEL,2000,26807C15Q11,WHFGL
126544829,8/13/2026,3693-KVK1-0000,KILLER MAGNET,2500,26810B02Q10,WHFGL
126544828,8/13/2026,3693-KVK1-0000,KILLER MAGNET,2500,26810B05Q10,WHFGL
126544827,8/13/2026,3693-KVK1-0000,KILLER MAGNET,2500,26810B09Q10,WHFGL
126544826,8/13/2026,3693-KVK1-0000,KILLER MAGNET,2500,26810A31Q10,WHFGL
126544825,8/13/2026,205-00579-00,B7E JC BUSH 3,1600,26807A27Q10,WHFGL
126544824,8/13/2026,3367-KVK1-0000,STOPPER NEEDLE VALVE,5000,26808D07Q10,WHFGL
126544823,8/13/2026,205-00579-00,B7E JC BUSH 3,200,26807A30Q10,WHFGL
126544822,8/13/2026,D1A-0148-01,SHAFT,3000,26716D02Q10,WHFGL
126544821,8/13/2026,205-00575-00,B7E JC BUSH 1,800,26807A11Q10,WHFGL
126544820,8/13/2026,90338-16262-00-80,PLUG,680,26803A17Q12,WHFGL
126544819,8/13/2026,3367-KVK1-0000,STOPPER NEEDLE VALVE,5000,26805D19Q10,WHFGL
126544818,8/13/2026,2311-07290,SHAFT,1500,26807A10Q10,WHFGL
126544817,8/13/2026,3367-KVK1-0000,STOPPER NEEDLE VALVE,5000,26807D09Q11,WHFGL
126544816,8/13/2026,41NP-NW3N-0000,BODY VALVE SEAT,200,26729A53Q11,WHFGL
126544815,8/13/2026,41NP-NW3N-0000,BODY VALVE SEAT,500,26723A51Q10,WHFGL
126544814,8/13/2026,1862721-00,"SHAFT,SLIDER",2000,26717B40Q14,WHFGL
126544813,8/13/2026,1898842-00,"SHAFT, VALVE",500,26805D29Q11,WHFGL
126544812,8/13/2026,1728142-00,"SHAFT, COVER, PANEL",500,26810D01Q10,WHFGL
126544811,8/13/2026,1725611-00,"SHAFT, LD",100,26716A16Q11,WHFGL
126544810,8/13/2026,1676924-01,SHAFT CR GUIDE MSRW ; B,90,26619A44Q13,WHFGL
126544809,8/13/2026,1666977-00,"SHAFT,LOCK LEVER,ADF",400,26811B31Q10,WHFGL
126544808,8/13/2026,1666977-00,"SHAFT,LOCK LEVER,ADF",600,26811A06Q10,WHFGL
126544807,8/13/2026,110382203,"SHAFT,CR,GUIDE",800,26731C13Q11,WHFGL
126544806,8/13/2026,1754391-01,"SHAFT, ROLLER, DRIVEN",1000,26804C17Q19,WHFGL
126544805,8/13/2026,3550-KPN0-00R0-0M00,BODY SEAL (BLANK),1000,26811A19Q11,WHFGL
126544804,8/13/2026,1792570-01,"SHAFT,CR,SC",200,26730D50Q13,WHFGL
126544803,8/13/2026,1675538-00,"SHAFT,RD,PLANET;C",2000,26731D02Q13,WHFGL
126544802,8/13/2026,1608919-01,"SHAFT,ROLLER,CASSETTE",1500,26731D29Q13,WHFGL
126544801,8/13/2026,192452400,"SHAFT,CAM,CHANGE,STACKER",2000,26703B54Q25,WHFGL
126544800,8/13/2026,192452400,"SHAFT,CAM,CHANGE,STACKER",2000,26703B54Q24,WHFGL
126544799,8/13/2026,1671364-00,SHAFT CAM,2000,26729D44Q10,WHFGL
126544798,8/13/2026,1768042-00,"SHAFT, 4.84, EJ2",1000,26804B68Q10,WHFGL
126544797,8/13/2026,1687372-00,"SHAFT,COMBINATION GEAR,18,4,9,6,SINGLE",2000,26731B29Q11,WHFGL
126544796,8/13/2026,1792691-00,"SHAFT,FIX,RIPS",1000,26727A29Q10,WHFGL
126544795,8/13/2026,1734900-00,"MAIN SHAFT,CR,36",40,26713A22Q13,WHFGL
126544794,8/13/2026,1698281-00,"SHAFT,HOLDER,STARWHEEL,FD,OUTER,EJ",4500,26811B23Q10,WHFGL
126544793,8/13/2026,1792458-00,"SHAFT,ROLLER,FRONT,DUP",100,26714A22Q11,WHFGL
126544792,8/13/2026,161668702,"SHAFT,CR,GUIDE;B",500,26807D46Q10,WHFGL
126544791,8/13/2026,3643-GGZ0-00A0-00M0,PLUNGER (BLANK),1500,26811C24Q11,WHFGL
126544790,8/13/2026,3511-TB10-0000-0M00,SHAFT THROTTLE BLANK,1400,26811B34Q12,WHFGL
126544789,8/13/2026,192046700,"SHAFT,ROLLER,DUPLEX,2nd",600,26721A12Q11,WHFGL
126544788,8/13/2026,1278054-02,SHAFT CR GUIDE EXP,300,26719A10Q10,WHFGL
126544787,8/13/2026,1875163-01,"SHAFT,CR,GUIDE",280,26722D54Q11,WHFGL
126544786,8/13/2026,192452400,"SHAFT,CAM,CHANGE,STACKER",2000,26703B54Q23,WHFGL
126544785,8/13/2026,192452400,"SHAFT,CAM,CHANGE,STACKER",2000,26703B54Q22,WHFGL
126544784,8/13/2026,AE168021-0090,SHAFT ARMATURE 1W,540,26810B12Q12,WHFGL
126544783,8/13/2026,AE168021-0090,SHAFT ARMATURE 1W,630,26811A48Q10,WHFGL
126544782,8/13/2026,AE168021-0090,SHAFT ARMATURE 1W,720,26811B12Q10,WHFGL
126544781,8/13/2026,AE168021-0090,SHAFT ARMATURE 1W,990,26810A14Q12,WHFGL
126544780,8/13/2026,AE168021-0090,SHAFT ARMATURE 1W,630,26810A48Q12,WHFGL
126544779,8/13/2026,AE168021-0090,SHAFT ARMATURE 1W,630,26810B26Q13,WHFGL
126544778,8/13/2026,AE168021-0090,SHAFT ARMATURE 1W,90,26807A48Q13,WHFGL
126544777,8/13/2026,5TP-E8531-00-00-M0,BAR SHIFT FORK GUIDE 1,200,26618A04Q10,WHFGL
126544776,8/13/2026,2DP-E132G-00-00-80,ROD 1,600,26707B51Q715,WHFGL
126544775,8/13/2026,3550-KPN0-00R0-0M00,BODY SEAL (BLANK),500,26807A19Q11,WHFGL
126544774,8/13/2026,3550-KPN0-00R0-0M00,BODY SEAL (BLANK),500,26811A19Q10,WHFGL
126544773,8/13/2026,3550-KPN0-00R0-0M00,BODY SEAL (BLANK),500,26810A19Q10,WHFGL
126544772,8/13/2026,1723909-00,"MAIN SHAFT,CR,24",160,26729A22Q11,WHFGL
126544771,8/13/2026,1675538-00,"SHAFT,RD,PLANET;C",2000,26731D02Q12,WHFGL
126544770,8/13/2026,1729235-00,"PULLEY PUMP MP ,B",500,26807D42Q11,WHFGL
126544769,8/13/2026,1754391-01,"SHAFT, ROLLER, DRIVEN",3000,26804C17Q18,WHFGL
126544768,8/13/2026,1754391-01,"SHAFT, ROLLER, DRIVEN",3000,26804C17Q17,WHFGL
126544767,8/13/2026,1872125-00,"SHAFT,RELEASE,RETARD,MPT",400,26811A02Q10,WHFGL
126544766,8/13/2026,1688356-01,"SHAFT,HEAD GUIDE,REAR,HM",50,26729D48Q11,WHFGL
126544765,8/13/2026,1677085-00,SHAFT CLUTCH ; B,2000,26807B68Q11,WHFGL
126544764,8/13/2026,1706659-01,SHAFT MOUNTING PLATE FRONT SC,2500,26810B59Q10,WHFGL
126544763,8/13/2026,1719981-00,"ROLLER, LOCK",2000,26811D43Q10,WHFGL
126544762,8/13/2026,1608804-01,"SHAFT,RELEASE PF",400,26810B48Q10,WHFGL
126544761,8/13/2026,1867567-01,"ROLLER,DRIVEN,WEB,CLEANER,BCL",200,26811B42Q10,WHFGL
126544760,8/13/2026,1867428-01,"SHAFT,CL,FULCRUM,BU",400,26810A10Q10,WHFGL
126544759,8/13/2026,1908127-00,"SHAFT,FEED,C3",30,26417A25Q10,WHFGL
126544758,8/13/2026,1754391-01,"SHAFT, ROLLER, DRIVEN",500,26730C17Q15,WHFGL
126544757,8/13/2026,1608713-01,"SHAFT,TRANSMISSION,MOTOR,DRIVE,ASF",2500,26810B46Q10,WHFGL
126544756,8/13/2026,1802230-00,"SHAFT, GEAR, 3.95, RASF",1000,26721B63Q15,WHFGL
126544755,8/13/2026,2DP-E132G-00-00-80,ROD 1,1000,26707B51Q714,WHFGL
126544754,8/13/2026,1706660-01,SHAFT MOUNTING PLATE REAR SC,2000,26807B37Q10,WHFGL
126544753,8/13/2026,1713658-00,SHAFT FRAME BOTTOM,3000,26720A17Q10,WHFGL
126544752,8/13/2026,1687372-00,"SHAFT,COMBINATION GEAR,18,4,9,6,SINGLE",2000,26731B29Q10,WHFGL
126544751,8/13/2026,190374200,"SHAFT,3,HSW,FEED,DUP",2000,26811D29Q10,WHFGL
126544750,8/13/2026,1682475-00,"SHAFT COMBINATION GEAR,18.4.9.6 DOUBLE",3000,26806B27Q10,WHFGL
126544749,8/13/2026,1754391-01,"SHAFT, ROLLER, DRIVEN",2000,26730C17Q14,WHFGL
126544748,8/13/2026,1887184-00,"SHAFT,DUAL,ONE WAY",2000,26723D41Q12,WHFGL
126404557,8/13/2026,AS10/46-1B-Q01,PLUNGER-Q01,4000,26722B53M11,WHWIPQC
126404556,8/13/2026,AS10/46-1B-Q01,PLUNGER-Q01,3940,26722B53M10,WHWIPQC
126404555,8/13/2026,3693-KVK1-0000-Q01,KILLER MAGNET-Q01,1600,26811B09M10,WHWIPQC
126404554,8/13/2026,3693-KVK1-0000-Q01,KILLER MAGNET-Q01,1600,26811B05M10,WHWIPQC
126404553,8/13/2026,3693-KVK1-0000-Q01,KILLER MAGNET-Q01,294,26806B11M12,WHWIPQC
126404552,8/13/2026,3693-KVK1-0000-Q01,KILLER MAGNET-Q01,445,26803B05M12,WHWIPQC
126404551,8/13/2026,3693-KVK1-0000-Q01,KILLER MAGNET-Q01,170,26812A46M11,WHWIPQC
126404550,8/13/2026,3693-KVK1-0000-Q01,KILLER MAGNET-Q01,290,26804B06M12,WHWIPQC
126404549,8/13/2026,3693-KVK1-0000-Q01,KILLER MAGNET-Q01,1600,26812B05M10,WHWIPQC
126404548,8/13/2026,3693-KVK1-0000-Q01,KILLER MAGNET-Q01,1600,26812B09M10,WHWIPQC
126404547,8/13/2026,3693-KVK1-0000-Q01,KILLER MAGNET-Q01,1600,26812B02M10,WHWIPQC
126404546,8/13/2026,3693-KVK1-0000-Q01,KILLER MAGNET-Q01,1500,26811A31M10,WHWIPQC
126404545,8/13/2026,3693-KVK1-0000-Q01,KILLER MAGNET-Q01,1600,26811B11M10,WHWIPQC
126404544,8/13/2026,3693-KVK1-0000-Q01,KILLER MAGNET-Q01,1500,26812B13M10,WHWIPQC
126404543,8/13/2026,3693-KVK1-0000-Q01,KILLER MAGNET-Q01,1600,26812A31M10,WHWIPQC
126404542,8/13/2026,3693-KVK1-0000-Q01,KILLER MAGNET-Q01,1600,26812B04M10,WHWIPQC
126404541,8/13/2026,3693-KVK1-0000-Q01,KILLER MAGNET-Q01,1600,26812B06M10,WHWIPQC
126404540,8/13/2026,AE168021-0030,SHAFT ARMATURE 1W,90,26810B08Q11,WHFGL
126404539,8/13/2026,3693-KVK1-0000-Q01,KILLER MAGNET-Q01,1650,26811B09M11,WHWIPQC
126404538,8/13/2026,3693-KVK1-0000-Q01,KILLER MAGNET-Q01,1600,26811A46M12,WHWIPQC
126404537,8/13/2026,3693-KVK1-0000-Q01,KILLER MAGNET-Q01,1500,26812B11M10,WHWIPQC
126404536,8/13/2026,3693-KVK1-0000-Q01,KILLER MAGNET-Q01,1650,26811B07M11,WHWIPQC
126404535,8/13/2026,3693-KVK1-0000-Q01,KILLER MAGNET-Q01,1697,26811B01M11,WHWIPQC
126404534,8/13/2026,3693-KVK1-0000-Q01,KILLER MAGNET-Q01,190,26811A46M11,WHWIPQC
126404533,8/13/2026,3693-KVK1-0000-Q01,KILLER MAGNET-Q01,396,26803B01M12,WHWIPQC
126404532,8/13/2026,3693-KVK1-0000-Q01,KILLER MAGNET-Q01,330,26806B04M12,WHWIPQC
126404531,8/13/2026,3693-KVK1-0000-Q01,KILLER MAGNET-Q01,125,26804B01M12,WHWIPQC
126404530,8/13/2026,3693-KVK1-0000-Q01,KILLER MAGNET-Q01,142,26803B02M12,WHWIPQC
126404529,8/13/2026,3693-KVK1-0000-Q01,KILLER MAGNET-Q01,290,26805B01M12,WHWIPQC
126404528,8/13/2026,3693-KVK1-0000-Q01,KILLER MAGNET-Q01,1230,26811A46M10,WHWIPQC
126404527,8/13/2026,3693-KVK1-0000-Q01,KILLER MAGNET-Q01,1600,26811B07M10,WHWIPQC
126404526,8/13/2026,3693-KVK1-0000-Q01,KILLER MAGNET-Q01,1400,26810B09M10,WHWIPQC
126404525,8/13/2026,3693-KVK1-0000-Q01,KILLER MAGNET-Q01,1400,26810B01M10,WHWIPQC
126404524,8/13/2026,3693-KVK1-0000-Q01,KILLER MAGNET-Q01,1400,26810B03M10,WHWIPQC
126404523,8/13/2026,3693-KVK1-0000-Q01,KILLER MAGNET-Q01,1500,26810B02M10,WHWIPQC
126404522,8/13/2026,3693-KVK1-0000-Q01,KILLER MAGNET-Q01,1500,26810B11M10,WHWIPQC
126321828,8/13/2026,1802230-00-0P,"SHAFT, GEAR, 3.95, RASF-0P",2980,26810B29S210,WHAFSC
126321827,8/13/2026,1893345-00-0P,"SHAFT,DAMPER,ICH;B-0P",950,26812B58S210,WHAFSC
126321826,8/13/2026,1866617-00-0P,"SHAFT,HINJI,SUPPORT,MIDDLE,LEFT-0P",320,26810B42S220,WHAFSC
126321825,8/13/2026,1850207-01-0P,SHAFT RETARD B-0P,470,26812A09S210,WHAFSC
126321824,8/13/2026,1811310-00-0P,"SHAFT,RETARD,B-0P",800,26811A26S210,WHAFSC
126321823,8/13/2026,1732735-00-0P,"SHAFT, DRIVE, CLUTCH, PICKUP-0P",400,26724B22S210,WHAFSC
126321822,8/13/2026,1839363-00-0P,"SHAFT LOCK DAMPER RIGHT,B-0P",2320,26812B33S210,WHAFSC
126321821,8/13/2026,1713658-00-0P,SHAFT FRAME BOTTOM-0P,1725,26811A17S220,WHAFSC
126321820,8/13/2026,1676895-00-0P,SHAFT PF COMBINATION ; B-0P,900,26812D03S210,WHAFSC
126321819,8/13/2026,1890325-01-0P,"SHAFT,COMBINATION GEAR,WORM,SC-0P",825,26812B40S210,WHAFSC
126321818,8/13/2026,1687966-01-0P,"SHAFT,FRAME,REAR,4TH,ADF-0P",705,26810B40S220,WHAFSC
126321817,8/13/2026,1732776-00-0P,"SHAFT, DRIVE , OPT-0P",700,26811B21S220,WHAFSC
126321816,8/13/2026,1749533-00-0P,"SHAFT, LEVER, LOCK, INK HOLDER-0P",2410,26807C08S220,WHAFSC
126321815,8/13/2026,1698281-00-0P,"SHAFT,HOLDER,STARWHEEL,FD,OUTER,EJ-0P",1430,26812B23S210,WHAFSC
126321814,8/13/2026,1867432-00-0P,"SHAFT,PRESSURE,BU-0P",1150,26806B20S230,WHAFSC
126321813,8/13/2026,1725689-00-0P,"SHAFT,LOCK,CAP-0P",410,26812B21S220,WHAFSC
126321812,8/13/2026,1682485-00-0P,"SHAFT,FRAME,TENSIONER-0P",2060,26812B25S210,WHAFSC
126321811,8/13/2026,1903670-00-0P,"SHAFT,1.45,SW,DUP-0P",1030,26812D27S210,WHAFSC
126321810,8/13/2026,1666977-00-0P,"SHAFT,LOCK LEVER,ADF-0P",450,26812A06S210,WHAFSC
126321809,8/13/2026,1666977-00-0P,"SHAFT,LOCK LEVER,ADF-0P",450,26812D48S210,WHAFSC
126321808,8/13/2026,1666977-00-0P,"SHAFT,LOCK LEVER,ADF-0P",500,26812B31S210,WHAFSC
126321807,8/13/2026,1725611-00-0P,"SHAFT, LD-0P",280,26806B42S220,WHAFSC
126321806,8/13/2026,1666903-00-0P,"SHAFT,SPUR GEAR,15.2-0P",730,26807D49S220,WHAFSC
126321805,8/13/2026,1666903-00-0P,"SHAFT,SPUR GEAR,15.2-0P",880,26730B12S220,WHAFSC
126321804,8/13/2026,190374200-0P,"SHAFT,3,HSW,FEED,DUP-0P",1900,26812D29S210,WHAFSC
126321803,8/13/2026,1866815-00-0P,"SHAFT,DRIVE,PF,1ST,ASF-0P",710,26811A25S210,WHAFSC
126321802,8/13/2026,1905232-00-0P,"SHAFT,SLIDER,PLATE,HM-0P",493,26805B38S220,WHAFSC
126321801,8/13/2026,1725689-00-0P,"SHAFT,LOCK,CAP-0P",1390,26812B21S210,WHAFSC
126321800,8/13/2026,1806832-01-0P,"SHAFT,LD-0P",270,26812A02S210,WHAFSC
126321799,8/13/2026,1867844-03-0P,"SHAFT,RESIST,DUP-0P",85,26811A18S210,WHAFSC
126321798,8/13/2026,1867844-03-0P,"SHAFT,RESIST,DUP-0P",75,26730A12S220,WHAFSC
126321797,8/13/2026,1677397-00-0P,SHAFT PAPER GUIDE CHANGE ; B-0P,253,26812D50S210,WHAFSC
126321796,8/13/2026,1732735-00-0P,"SHAFT, DRIVE, CLUTCH, PICKUP-0P",420,26724B10S210,WHAFSC
126321795,8/13/2026,1666896-01-0P,"SHAFT,RETARD-0P",545,26811B44S220,WHAFSC
126321794,8/13/2026,1732735-00-0P,"SHAFT, DRIVE, CLUTCH, PICKUP-0P",360,26715B10S210,WHAFSC
126321793,8/13/2026,1843895-01-0P,"SHAFT,GEAR,STACKER-0P",1410,26810B38S220,WHAFSC
126321792,8/13/2026,1754391-01-0P,"SHAFT, ROLLER, DRIVEN-0P",1145,26805C17S230,WHAFSC
126321791,8/13/2026,1754391-01-0P,"SHAFT, ROLLER, DRIVEN-0P",3100,26805C17S220,WHAFSC
126321790,8/13/2026,1754391-01-0P,"SHAFT, ROLLER, DRIVEN-0P",2400,26806C17S210,WHAFSC
126321789,8/13/2026,1754391-01-0P,"SHAFT, ROLLER, DRIVEN-0P",2400,26731C17S210,WHAFSC
126321788,8/13/2026,1754391-01-0P,"SHAFT, ROLLER, DRIVEN-0P",1210,26807C17S220,WHAFSC
126321787,8/13/2026,1754391-01-0P,"SHAFT, ROLLER, DRIVEN-0P",730,26804C17S230,WHAFSC
126321786,8/13/2026,1754391-01-0P,"SHAFT, ROLLER, DRIVEN-0P",1650,26724C17S220,WHAFSC
126321785,8/13/2026,1754391-01-0P,"SHAFT, ROLLER, DRIVEN-0P",2450,26807C17S210,WHAFSC
126321784,8/13/2026,1732735-00-0P,"SHAFT, DRIVE, CLUTCH, PICKUP-0P",420,26723B10S220,WHAFSC
126321783,8/13/2026,1725611-00-0P,"SHAFT, LD-0P",438,26807B42S210,WHAFSC
126321782,8/13/2026,1866793-01-0P,"SHAFT,DOUBLE SIDED,MPT-0P",550,26811D50S210,WHAFSC
126321781,8/13/2026,1806447-01-0P,"SHAFT, HINGE, RELEASE, FRONT, F-0P",300,26811A12S210,WHAFSC
126321780,8/13/2026,1726370-00-0P,"SHAFT,COVER,ROLL,24-0P",575,26810A01S220,WHAFSC
126321779,8/13/2026,1811592-00-0P,"SHAFT, LD-0P",474,26721A16S220,WHAFSC
126321778,8/13/2026,1688441-02-0P,"SHAFT,SWING,BD-0P",270,26811A15S220,WHAFSC
126321777,8/13/2026,1688366-03-0P,"SHAFT,CAM,PG,HM-0P",202,26807A16S220,WHAFSC
126321776,8/13/2026,161668702-0P,"SHAFT,CR,GUIDE;B-0P",570,26803D46S220,WHAFSC
126321775,8/13/2026,1666903-00-0P,"SHAFT,SPUR GEAR,15.2-0P",750,26805D49S220,WHAFSC
126321774,8/13/2026,1666903-00-0P,"SHAFT,SPUR GEAR,15.2-0P",120,26706D49S220,WHAFSC
126321773,8/13/2026,1675540-00-0P,SHAFT CLUTCH ; B-0P,1550,26811B51S210,WHAFSC
126321772,8/13/2026,1689158-00-0P,"SHAFT,FRAME,COVER,REAR,2ND,MPT-0P",630,26810B63S220,WHAFSC
126321771,8/13/2026,1803354-00-0P,"SHAFT, ROLLER, DRIVEN-0P",980,26623B52S250,WHAFSC
126321770,8/13/2026,1867525-01-0P,"SHAFT,PAPER GUIDE,BELT,LEFT,1ST,BAS-0P",180,26811B52S220,WHAFSC
126321769,8/13/2026,1867525-01-0P,"SHAFT,PAPER GUIDE,BELT,LEFT,1ST,BAS-0P",700,26811B52S210,WHAFSC
126321768,8/13/2026,1726370-00-0P,"SHAFT,COVER,ROLL,24-0P",335,26811A01S210,WHAFSC
126321767,8/13/2026,1725611-00-0P,"SHAFT, LD-0P",284,26806B42S210,WHAFSC
126321766,8/13/2026,1867428-01-0P,"SHAFT,CL,FULCRUM,BU-0P",320,26811A10S210,WHAFSC
126321765,8/13/2026,1732737-01-0P,"SHAFT, ROLLER, DUPLEX-0P",430,26806D52S210,WHAFSC
126321764,8/13/2026,1732737-01-0P,"SHAFT, ROLLER, DUPLEX-0P",415,26811A07S210,WHAFSC
126321763,8/13/2026,1056670-00-0T,SHAFT RD PULLEY B-0T,1590,26721B62S130,WHAFSC
126321762,8/13/2026,4361-GM30-0000-KD-0T,"SEAT, VALVE-0T",4475,26804B08S110,WHAFSC
126321761,8/13/2026,41NP-NW3N-0000-0P,BODY VALVE SEAT-0P,500,26807A49S710,WHAFSC
126321760,8/13/2026,41NP-NW3N-0000-0P,BODY VALVE SEAT-0P,500,26806A53S710,WHAFSC
126321759,8/13/2026,AS10/46-1B-0P,PLUNGER-0P,4000,26722B53S730,WHAFSC
126321758,8/13/2026,AS10/46-1B-0P,PLUNGER-0P,4000,26701B53S720,WHAFSC
126321757,8/13/2026,AS10/46-1B-0P,PLUNGER-0P,4000,26722B53S710,WHAFSC
126321756,8/13/2026,1688441-02-0P,"SHAFT,SWING,BD-0P",270,26811A15S210,WHAFSC
126321755,8/13/2026,1843194-02-0P,"SHAFT,GEAR,ROLL-0P",1190,26811B21S210,WHAFSC
126321754,8/13/2026,1725709-00-0P,"SHAFT,CAP-0P",640,26724D43S210,WHAFSC
126321753,8/13/2026,1732735-00-0P,"SHAFT, DRIVE, CLUTCH, PICKUP-0P",400,26805B10S220,WHAFSC
126321752,8/13/2026,1749533-00-0P,"SHAFT, LEVER, LOCK, INK HOLDER-0P",2655,26807C08S210,WHAFSC
126321751,8/13/2026,1729819-00-0P,"SHAFT,FRAME,EJ,B-0P",1330,26811D44S220,WHAFSC
126321750,8/13/2026,1728142-00-0P,"SHAFT, COVER, PANEL-0P",1270,26811D01S220,WHAFSC
126321749,8/13/2026,1678382-00-0P,"SHAFT, RETARD, B-0P",830,26807B60S220,WHAFSC
126321748,8/13/2026,1678382-00-0P,"SHAFT, RETARD, B-0P",680,26806B60S240,WHAFSC
126321747,8/13/2026,1850207-01-0P,SHAFT RETARD B-0P,720,26810A09S220,WHAFSC
126321746,8/13/2026,1726370-00-0P,"SHAFT,COVER,ROLL,24-0P",470,26810A01S210,WHAFSC
126321745,8/13/2026,189666700-0P,"SHAFT,LD-0P",800,26807B52S220,WHAFSC
126321744,8/13/2026,161668702-0P,"SHAFT,CR,GUIDE;B-0P",600,26730D51S220,WHAFSC
126321743,8/13/2026,161668702-0P,"SHAFT,CR,GUIDE;B-0P",650,26810D46S210,WHAFSC
126321742,8/13/2026,161668702-0P,"SHAFT,CR,GUIDE;B-0P",40,26730D46S230,WHAFSC
126321741,8/13/2026,1671366-00-0P,SHAFT ROLLER DRIVEN ADF-0P,2700,26806C05S220,WHAFSC
126321740,8/13/2026,1671366-00-0P,SHAFT ROLLER DRIVEN ADF-0P,2000,26807C05S230,WHAFSC
126321739,8/13/2026,1573703-02-0P,"SHAFT,PULLEY,CUTTER-0P",345,26807A13S220,WHAFSC
126321738,8/13/2026,161668702-0P,"SHAFT,CR,GUIDE;B-0P",600,26804D51S220,WHAFSC
126321737,8/13/2026,161668702-0P,"SHAFT,CR,GUIDE;B-0P",600,26807D51S210,WHAFSC
126321736,8/13/2026,1732737-01-0P,"SHAFT, ROLLER, DUPLEX-0P",600,26729A07S2100,WHAFSC
126321735,8/13/2026,1678382-00-0P,"SHAFT, RETARD, B-0P",900,26806B60S230,WHAFSC
126321734,8/13/2026,1678382-00-0P,"SHAFT, RETARD, B-0P",900,26806B60S220,WHAFSC
126321733,8/13/2026,1867432-00-0P,"SHAFT,PRESSURE,BU-0P",1050,26806B20S220,WHAFSC
126321732,8/13/2026,1732741-00-0P,"SHAFT, EDGE, GUIDE, RIGHT-0P",2400,26811C21S210,WHAFSC
126321731,8/13/2026,1749533-00-0P,"SHAFT, LEVER, LOCK, INK HOLDER-0P",7395,26806C08S220,WHAFSC
126321730,8/13/2026,1893345-00-0P,"SHAFT,DAMPER,ICH;B-0P",1660,26811B58S220,WHAFSC
126321729,8/13/2026,1873233-00-0P,"ROLLER,DRIVEN,HEAD,LEFT,BAS-0P",379,26803D31S230,WHAFSC
126321728,8/13/2026,1706660-01-0P,SHAFT MOUNTING PLATE REAR SC-0P,1750,26811B37S210,WHAFSC
126321727,8/13/2026,1675539-00-0P,SHAFT SPUR GEAR ; B-0P,2450,26810C14S220,WHAFSC
126321726,8/13/2026,1712238-01-0P,SHAFT CAM PUMP IS-0P,2800,26811D42S220,WHAFSC
126321725,8/13/2026,1706660-01-0P,SHAFT MOUNTING PLATE REAR SC-0P,2970,26810B37S210,WHAFSC
126321724,8/13/2026,1667017-00-0P,"SHAFT,ROLLER,DRIVEN-0P",1060,26810C07S210,WHAFSC
126321723,8/13/2026,1677082-00-0P,SHAFT SPUR GEAR 57.5 ; B-0P,1710,26811D42S210,WHAFSC
126321722,8/13/2026,1675539-00-0P,SHAFT SPUR GEAR ; B-0P,430,26806C14S240,WHAFSC
126321721,8/13/2026,1751484-00-0P,"SHAFT 2, DRIVE, RIPS-0P",850,26810B35S220,WHAFSC
126321720,8/13/2026,1675219-00-0P,"SHAFT,RIBBON GUIDE ; B-0P",1459,26807C07S210,WHAFSC
126321719,8/13/2026,1666977-00-0P,"SHAFT,LOCK LEVER,ADF-0P",452,26811A06S220,WHAFSC
126321718,8/13/2026,1666977-00-0P,"SHAFT,LOCK LEVER,ADF-0P",480,26811B31S220,WHAFSC
